order_id,customer_id,restaurant_name,cuisine_category,city,order_value_inr,order_time,delivered_time,status,cancellation_reason,rating,delivery_person_id,delivery_distance_km,delivery_duration_mins,is_on_time
ORDR_100061,CUST_3278,Idli Factory,South Indian,Hyderabad,288,2025-10-06 20:44:04,2025-10-06 21:23:04,Delivered,,1.0,DELV_381,4.9,39.0,True
ORDR_108095,CUST_2335,Charminar Bites,Biryani,Bangalore,352,2025-10-06 20:49:10,2025-10-06 21:36:10,Delivered,,5.0,DELV_172,2.7,47.0,False
ORDR_124679,CUST_1577,Paradise Biryani,Biryani,Bangalore,357,2025-10-06 20:54:47,2025-10-06 21:32:47,Delivered,,,DELV_324,2.1,38.0,True
ORDR_117628,CUST_3278,Tandoori Nights,North Indian,Hyderabad,449,2025-10-06 21:12:54,2025-10-06 22:05:54,Delivered,,1.0,DELV_381,8.9,53.0,False
ORDR_103509,CUST_1577,The Noodle Theory,Chinese,Bangalore,543,2025-10-06 21:17:51,2025-10-06 22:07:51,Delivered,,3.0,DELV_240,3.9,50.0,False
ORDR_118619,CUST_3278,Sagar Ratna,South Indian,Hyderabad,478,2025-10-06 21:24:06,,Cancelled,Delayed delivery cancel,,,1.8,,False
ORDR_116575,CUST_3079,Pind Balluchi,North Indian,Delhi,431,2025-10-06 21:33:42,2025-10-06 22:27:42,Delivered,,5.0,DELV_251,6.8,54.0,False
ORDR_113859,CUST_3656,Mehfil,Biryani,Chennai,426,2025-10-06 21:37:14,2025-10-06 22:14:14,Delivered,,5.0,DELV_378,1.7,37.0,True
ORDR_112567,CUST_3656,Saravana Bhavan,South Indian,Chennai,466,2025-10-06 21:39:03,2025-10-06 22:22:03,Delivered,,4.0,DELV_391,1.4,43.0,False
ORDR_110777,CUST_2335,Charminar Bites,Biryani,Bangalore,521,2025-10-06 21:47:53,2025-10-06 22:47:53,Delivered,,2.0,DELV_205,2.4,60.0,False
ORDR_110754,CUST_3278,Shanti Dhaba,North Indian,Hyderabad,554,2025-10-06 21:50:46,,Cancelled,Restaurant rejected,,,1.8,,False
ORDR_119504,CUST_3365,Charminar Bites,Biryani,Bangalore,719,2025-10-06 21:53:05,2025-10-06 22:37:05,Delivered,,4.0,DELV_228,2.2,44.0,False
ORDR_114889,CUST_2335,Dakshin Delight,South Indian,Bangalore,537,2025-10-06 21:53:32,2025-10-06 22:51:32,Delivered,,,DELV_240,5.6,58.0,False
ORDR_103198,CUST_1577,Paradise Biryani,Biryani,Bangalore,443,2025-10-06 21:55:38,,Cancelled,Restaurant rejected,,,1.3,,False
ORDR_117207,CUST_1577,Charminar Bites,Biryani,Bangalore,687,2025-10-06 21:56:05,2025-10-06 22:49:05,Delivered,,,DELV_268,2.6,53.0,False
ORDR_119486,CUST_3278,Biryani Blues,Biryani,Hyderabad,515,2025-10-06 22:01:13,2025-10-06 22:36:13,Delivered,,4.0,DELV_250,1.8,35.0,True
ORDR_117128,CUST_3656,Waffle Lust,Fast Food,Chennai,280,2025-10-06 22:04:45,2025-10-06 22:44:45,Delivered,,4.0,DELV_318,2.2,40.0,True
ORDR_102152,CUST_1577,Natural Ice Cream,Desserts,Bangalore,120,2025-10-06 22:25:08,2025-10-06 23:24:08,Delivered,,1.0,DELV_140,3.1,59.0,False
ORDR_103750,CUST_1577,Baskin Robbins,Desserts,Bangalore,481,2025-10-06 22:31:26,2025-10-06 23:16:26,Delivered,,,DELV_292,2.5,45.0,False
ORDR_111301,CUST_3656,The Noodle Theory,Chinese,Chennai,525,2025-10-06 22:38:27,2025-10-06 23:20:27,Delivered,,4.0,DELV_352,1.1,42.0,False
ORDR_103384,CUST_1577,Mainland China,Chinese,Bangalore,579,2025-10-06 22:42:00,2025-10-06 23:33:00,Delivered,,1.0,DELV_240,1.1,51.0,False
ORDR_105205,CUST_3278,Paradise Biryani,Biryani,Hyderabad,176,2025-10-06 22:57:16,2025-10-06 23:42:16,Delivered,,,DELV_150,7.0,45.0,False
ORDR_124700,CUST_3278,Subway Corner,Fast Food,Hyderabad,547,2025-10-06 23:02:11,2025-10-06 23:34:11,Delivered,,3.0,DELV_374,3.3,32.0,True
ORDR_107689,CUST_2335,Moti Mahal,North Indian,Bangalore,722,2025-10-06 23:41:53,2025-10-07 00:37:53,Delivered,,1.0,DELV_324,7.9,56.0,False
ORDR_115100,CUST_2233,Behrouz Biryani,Biryani,Hyderabad,466,2025-10-06 23:53:27,2025-10-07 00:31:27,Delivered,,,DELV_387,4.5,38.0,True
ORDR_117174,CUST_1577,KFC,Fast Food,Bangalore,609,2025-10-07 01:26:19,,Cancelled,Restaurant rejected,,,2.2,,False
ORDR_100516,CUST_2371,Mehfil,Biryani,Bangalore,563,2025-10-07 04:31:56,2025-10-07 04:54:56,Delivered,,,DELV_351,1.2,23.0,True
ORDR_119346,CUST_2335,The Noodle Theory,Chinese,Bangalore,429,2025-10-07 05:20:46,2025-10-07 05:55:46,Delivered,,4.0,DELV_106,2.5,35.0,True
ORDR_107207,CUST_3656,Paradise Biryani,Biryani,Chennai,540,2025-10-07 07:34:43,2025-10-07 08:14:43,Delivered,,5.0,DELV_398,4.3,40.0,True
ORDR_107506,CUST_2335,Natural Ice Cream,Desserts,Bangalore,292,2025-10-07 09:09:23,2025-10-07 09:44:23,Delivered,,3.0,DELV_292,2.0,35.0,True
ORDR_106834,CUST_2335,Pizza Hut,Fast Food,Bangalore,478,2025-10-07 09:46:56,2025-10-07 10:14:56,Delivered,,5.0,DELV_323,2.0,28.0,True
ORDR_122239,CUST_3278,Paradise Biryani,Biryani,Hyderabad,335,2025-10-07 11:01:52,2025-10-07 11:44:52,Delivered,,,DELV_278,4.0,43.0,False
ORDR_121656,CUST_1577,MTR,South Indian,Bangalore,238,2025-10-07 11:13:30,2025-10-07 11:58:30,Delivered,,2.0,DELV_161,6.1,45.0,False
ORDR_118548,CUST_1531,Chinatown,Chinese,Bangalore,707,2025-10-07 11:52:56,2025-10-07 12:35:56,Delivered,,3.0,DELV_130,5.9,43.0,False
ORDR_105732,CUST_3656,Sweet Truth,Desserts,Chennai,404,2025-10-07 11:58:29,2025-10-07 12:34:29,Delivered,,,DELV_398,1.3,36.0,True
ORDR_105107,CUST_1577,Charminar Bites,Biryani,Bangalore,375,2025-10-07 12:15:33,2025-10-07 13:01:33,Delivered,,3.0,DELV_154,4.1,46.0,False
ORDR_116157,CUST_3278,Mehfil,Biryani,Hyderabad,482,2025-10-07 12:29:50,2025-10-07 13:24:50,Delivered,,4.0,DELV_132,6.3,55.0,False
ORDR_109751,CUST_1436,Charminar Bites,Biryani,Hyderabad,432,2025-10-07 12:46:06,2025-10-07 13:21:06,Delivered,,,DELV_107,2.6,35.0,True
ORDR_112213,CUST_1415,Baskin Robbins,Desserts,Bangalore,417,2025-10-07 12:49:14,2025-10-07 13:54:14,Delivered,,,DELV_356,5.0,65.0,False
ORDR_113874,CUST_2214,Shanti Dhaba,North Indian,Pune,389,2025-10-07 13:13:21,2025-10-07 14:15:21,Delivered,,2.0,DELV_304,7.8,62.0,False
ORDR_105835,CUST_1577,MTR,South Indian,Bangalore,597,2025-10-07 13:15:05,2025-10-07 14:26:05,Delivered,,1.0,DELV_333,14.0,71.0,False
ORDR_111927,CUST_3278,Saravana Bhavan,South Indian,Hyderabad,418,2025-10-07 13:18:52,2025-10-07 13:55:52,Delivered,,4.0,DELV_124,1.9,37.0,True
ORDR_111561,CUST_2678,Moti Mahal,North Indian,Pune,788,2025-10-07 13:41:11,,Cancelled,Customer cancelled,,,11.9,,False
ORDR_101589,CUST_2214,Wok Express,Chinese,Pune,684,2025-10-07 13:50:38,2025-10-07 14:36:38,Delivered,,2.0,DELV_331,2.9,46.0,False
ORDR_103916,CUST_3278,KFC,Fast Food,Hyderabad,284,2025-10-07 13:59:45,2025-10-07 14:42:45,Delivered,,,DELV_337,4.6,43.0,False
ORDR_113803,CUST_1577,Sagar Ratna,South Indian,Bangalore,294,2025-10-07 14:26:05,2025-10-07 15:27:05,Delivered,,,DELV_111,3.4,61.0,False
ORDR_112641,CUST_3656,Natural Ice Cream,Desserts,Chennai,283,2025-10-07 15:29:17,2025-10-07 16:22:17,Delivered,,1.0,DELV_336,9.4,53.0,False
ORDR_112747,CUST_4146,Burger Singh,Fast Food,Chennai,400,2025-10-07 16:33:34,2025-10-07 17:05:34,Delivered,,5.0,DELV_364,3.2,32.0,True
ORDR_116568,CUST_1577,Paradise Biryani,Biryani,Bangalore,359,2025-10-07 17:19:26,2025-10-07 17:52:26,Delivered,,1.0,DELV_353,4.4,33.0,True
ORDR_103834,CUST_3278,MTR,South Indian,Hyderabad,417,2025-10-07 17:29:20,2025-10-07 17:54:20,Delivered,,5.0,DELV_148,1.4,25.0,True
ORDR_123419,CUST_3278,Paradise Biryani,Biryani,Hyderabad,536,2025-10-07 18:03:54,2025-10-07 18:55:54,Delivered,,,DELV_280,9.1,52.0,False
ORDR_107578,CUST_2946,Tandoori Nights,North Indian,Chennai,120,2025-10-07 18:13:12,2025-10-07 19:12:12,Delivered,,1.0,DELV_102,9.5,59.0,False
ORDR_120497,CUST_3278,Biryani Blues,Biryani,Hyderabad,539,2025-10-07 18:25:24,2025-10-07 18:52:24,Delivered,,,DELV_270,3.4,27.0,True
ORDR_110393,CUST_1577,Sagar Ratna,South Indian,Bangalore,365,2025-10-07 18:40:02,2025-10-07 19:23:02,Delivered,,4.0,DELV_122,2.7,43.0,False
ORDR_123839,CUST_1577,Paradise Biryani,Biryani,Bangalore,391,2025-10-07 18:44:25,2025-10-07 19:17:25,Delivered,,5.0,DELV_209,1.1,33.0,True
ORDR_113601,CUST_2335,Tandoori Nights,North Indian,Bangalore,488,2025-10-07 18:49:22,2025-10-07 19:16:22,Delivered,,5.0,DELV_221,1.1,27.0,True
ORDR_118389,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,300,2025-10-07 18:49:56,2025-10-07 19:09:56,Delivered,,,DELV_270,1.0,20.0,True
ORDR_101356,CUST_2335,Paradise Biryani,Biryani,Bangalore,324,2025-10-07 18:52:22,2025-10-07 19:33:22,Delivered,,4.0,DELV_323,5.0,41.0,False
ORDR_108310,CUST_1577,MTR,South Indian,Bangalore,414,2025-10-07 18:55:39,2025-10-07 19:28:39,Delivered,,,DELV_140,2.9,33.0,True
ORDR_117703,CUST_3278,Dakshin Delight,South Indian,Hyderabad,328,2025-10-07 18:56:59,2025-10-07 19:31:59,Delivered,,,DELV_124,4.0,35.0,True
ORDR_108283,CUST_1577,Behrouz Biryani,Biryani,Bangalore,472,2025-10-07 19:01:07,2025-10-07 19:46:07,Delivered,,4.0,DELV_237,1.4,45.0,False
ORDR_112694,CUST_3278,Sagar Ratna,South Indian,Hyderabad,420,2025-10-07 19:07:13,,Cancelled,Delayed delivery cancel,,,1.4,,False
ORDR_112738,CUST_2115,Sagar Ratna,South Indian,Hyderabad,345,2025-10-07 19:07:56,2025-10-07 19:40:56,Delivered,,5.0,DELV_374,3.5,33.0,True
ORDR_116963,CUST_3526,Pizza Hut,Fast Food,Mumbai,403,2025-10-07 19:34:13,2025-10-07 20:26:13,Delivered,,3.0,DELV_399,2.8,52.0,False
ORDR_105588,CUST_3278,Mehfil,Biryani,Hyderabad,328,2025-10-07 19:48:45,,Cancelled,Delivery partner unavailable,,,4.8,,False
ORDR_112736,CUST_1577,Idli Factory,South Indian,Bangalore,135,2025-10-07 19:57:54,2025-10-07 20:54:54,Delivered,,3.0,DELV_161,1.3,57.0,False
ORDR_117582,CUST_1577,The Belgian Waffle,Desserts,Bangalore,272,2025-10-07 20:19:42,2025-10-07 21:20:42,Delivered,,2.0,DELV_354,2.0,61.0,False
ORDR_119240,CUST_1577,Paradise Biryani,Biryani,Bangalore,364,2025-10-07 20:35:37,2025-10-07 21:47:37,Delivered,,4.0,DELV_295,5.0,72.0,False
ORDR_104980,CUST_2335,Charminar Bites,Biryani,Bangalore,556,2025-10-07 20:41:38,2025-10-07 21:26:38,Delivered,,4.0,DELV_142,1.4,45.0,False
ORDR_115557,CUST_2542,Paradise Biryani,Biryani,Bangalore,276,2025-10-07 20:44:56,2025-10-07 21:21:56,Delivered,,,DELV_134,2.2,37.0,True
ORDR_113633,CUST_2335,Behrouz Biryani,Biryani,Bangalore,355,2025-10-07 20:46:37,2025-10-07 21:37:37,Delivered,,,DELV_371,2.8,51.0,False
ORDR_112104,CUST_2335,Shanti Dhaba,North Indian,Bangalore,393,2025-10-07 21:04:03,2025-10-07 21:56:03,Delivered,,,DELV_156,2.0,52.0,False
ORDR_121831,CUST_1577,Tandoori Nights,North Indian,Bangalore,374,2025-10-07 21:10:02,2025-10-07 22:03:02,Delivered,,1.0,DELV_354,4.0,53.0,False
ORDR_107307,CUST_3834,Moti Mahal,North Indian,Bangalore,467,2025-10-07 21:11:01,2025-10-07 22:00:01,Delivered,,,DELV_134,1.5,49.0,False
ORDR_109560,CUST_3071,Dhaba Express,North Indian,Delhi,574,2025-10-07 21:11:25,2025-10-07 21:47:25,Delivered,,4.0,DELV_272,1.0,36.0,True
ORDR_118428,CUST_1577,Pind Balluchi,North Indian,Bangalore,165,2025-10-07 21:11:39,2025-10-07 22:04:39,Delivered,,2.0,DELV_392,1.2,53.0,False
ORDR_123423,CUST_3278,Pind Balluchi,North Indian,Hyderabad,529,2025-10-07 21:19:23,2025-10-07 22:00:23,Delivered,,,DELV_381,4.5,41.0,False
ORDR_107213,CUST_3656,Behrouz Biryani,Biryani,Chennai,538,2025-10-07 21:31:55,2025-10-07 22:06:55,Delivered,,,DELV_282,1.4,35.0,True
ORDR_124862,CUST_2371,Charminar Bites,Biryani,Bangalore,531,2025-10-07 21:36:36,2025-10-07 22:54:36,Delivered,,1.0,DELV_197,12.4,78.0,False
ORDR_115061,CUST_3278,Shanti Dhaba,North Indian,Hyderabad,692,2025-10-07 21:36:47,2025-10-07 22:13:47,Delivered,,2.0,DELV_175,2.0,37.0,True
ORDR_109903,CUST_2115,Behrouz Biryani,Biryani,Hyderabad,198,2025-10-07 21:48:06,2025-10-07 22:38:06,Delivered,,3.0,DELV_148,3.6,50.0,False
ORDR_122223,CUST_2335,Behrouz Biryani,Biryani,Bangalore,369,2025-10-07 21:49:22,2025-10-07 22:33:22,Delivered,,4.0,DELV_371,2.5,44.0,False
ORDR_112905,CUST_3278,Tandoori Nights,North Indian,Hyderabad,431,2025-10-07 21:54:44,2025-10-07 22:45:44,Delivered,,,DELV_174,3.6,51.0,False
ORDR_120552,CUST_2678,Waffle Lust,Fast Food,Pune,252,2025-10-07 21:54:45,2025-10-07 22:50:45,Delivered,,1.0,DELV_115,6.1,56.0,False
ORDR_109598,CUST_1577,Baskin Robbins,Desserts,Bangalore,410,2025-10-07 22:06:15,2025-10-07 23:01:15,Delivered,,,DELV_106,2.6,55.0,False
ORDR_100704,CUST_3656,MTR,South Indian,Chennai,139,2025-10-07 22:06:38,2025-10-07 22:58:38,Delivered,,,DELV_352,3.5,52.0,False
ORDR_116195,CUST_3278,Subway Corner,Fast Food,Hyderabad,651,2025-10-07 22:08:02,,Cancelled,Delivery partner unavailable,,,4.1,,False
ORDR_102565,CUST_1577,Charminar Bites,Biryani,Bangalore,578,2025-10-07 22:17:09,2025-10-07 23:00:09,Delivered,,,DELV_122,1.7,43.0,False
ORDR_102361,CUST_1577,Wok Express,Chinese,Bangalore,453,2025-10-07 22:24:06,2025-10-07 23:17:06,Delivered,,5.0,DELV_154,2.3,53.0,False
ORDR_113279,CUST_3278,Biryani Blues,Biryani,Hyderabad,331,2025-10-07 22:26:21,2025-10-07 23:05:21,Delivered,,5.0,DELV_277,1.5,39.0,True
ORDR_124044,CUST_1577,MTR,South Indian,Bangalore,400,2025-10-07 22:32:34,2025-10-07 23:27:34,Delivered,,,DELV_320,4.4,55.0,False
ORDR_106984,CUST_3517,Moti Mahal,North Indian,Hyderabad,142,2025-10-07 22:36:08,2025-10-07 23:25:08,Delivered,,5.0,DELV_312,2.3,49.0,False
ORDR_112087,CUST_4413,Burger Singh,Fast Food,Pune,427,2025-10-07 22:39:01,,Cancelled,Customer cancelled,,,4.0,,False
ORDR_113313,CUST_3278,MTR,South Indian,Hyderabad,282,2025-10-07 22:52:30,2025-10-07 23:35:30,Delivered,,,DELV_123,3.9,43.0,False
ORDR_122791,CUST_3651,Natural Ice Cream,Desserts,Hyderabad,263,2025-10-07 23:02:39,2025-10-07 23:44:39,Delivered,,3.0,DELV_375,6.2,42.0,False
ORDR_121316,CUST_2335,Baskin Robbins,Desserts,Bangalore,421,2025-10-07 23:49:12,2025-10-08 00:22:12,Delivered,,3.0,DELV_261,2.5,33.0,True
ORDR_103749,CUST_1577,Natural Ice Cream,Desserts,Bangalore,137,2025-10-08 08:23:38,2025-10-08 08:53:38,Delivered,,,DELV_323,2.7,30.0,True
ORDR_103705,CUST_1203,Shanti Dhaba,North Indian,Mumbai,490,2025-10-08 09:40:33,2025-10-08 10:21:33,Delivered,,3.0,DELV_288,4.4,41.0,False
ORDR_120764,CUST_3278,Biryani Blues,Biryani,Hyderabad,515,2025-10-08 11:00:11,2025-10-08 11:28:11,Delivered,,3.0,DELV_270,2.5,28.0,True
ORDR_103005,CUST_2678,Idli Factory,South Indian,Pune,258,2025-10-08 11:03:22,2025-10-08 11:38:22,Delivered,,5.0,DELV_119,4.2,35.0,True
ORDR_114399,CUST_3537,Biryani Blues,Biryani,Pune,339,2025-10-08 11:07:51,2025-10-08 11:45:51,Delivered,,5.0,DELV_396,1.8,38.0,True
ORDR_109701,CUST_1867,Biryani Blues,Biryani,Mumbai,209,2025-10-08 11:10:01,,Cancelled,Delivery partner unavailable,,,6.8,,False
ORDR_122563,CUST_1752,Behrouz Biryani,Biryani,Chennai,378,2025-10-08 11:19:41,2025-10-08 12:03:41,Delivered,,4.0,DELV_118,6.4,44.0,False
ORDR_104619,CUST_3656,Chinatown,Chinese,Chennai,206,2025-10-08 11:20:16,2025-10-08 11:45:16,Delivered,,4.0,DELV_232,2.5,25.0,True
ORDR_101428,CUST_3656,KFC,Fast Food,Chennai,235,2025-10-08 11:37:07,2025-10-08 12:02:07,Delivered,,5.0,DELV_282,1.9,25.0,True
ORDR_124080,CUST_1577,KFC,Fast Food,Bangalore,644,2025-10-08 11:48:59,2025-10-08 12:30:59,Delivered,,,DELV_221,4.4,42.0,False
ORDR_115587,CUST_1577,Shanti Dhaba,North Indian,Bangalore,554,2025-10-08 12:00:00,2025-10-08 12:55:00,Delivered,,3.0,DELV_324,3.1,55.0,False
ORDR_118901,CUST_3656,Mainland China,Chinese,Chennai,364,2025-10-08 12:05:17,2025-10-08 12:34:17,Delivered,,5.0,DELV_391,1.9,29.0,True
ORDR_109004,CUST_3278,Behrouz Biryani,Biryani,Hyderabad,472,2025-10-08 12:22:37,2025-10-08 12:52:37,Delivered,,5.0,DELV_148,2.9,30.0,True
ORDR_123330,CUST_2678,The Noodle Theory,Chinese,Pune,152,2025-10-08 12:34:37,2025-10-08 13:14:37,Delivered,,5.0,DELV_357,2.7,40.0,True
ORDR_107046,CUST_1577,Charminar Bites,Biryani,Bangalore,685,2025-10-08 12:57:05,2025-10-08 14:02:05,Delivered,,,DELV_172,6.1,65.0,False
ORDR_105002,CUST_2178,Moti Mahal,North Indian,Delhi,554,2025-10-08 12:58:32,2025-10-08 13:36:32,Delivered,,5.0,DELV_365,2.6,38.0,True
ORDR_116478,CUST_3656,Behrouz Biryani,Biryani,Chennai,557,2025-10-08 12:58:43,2025-10-08 13:50:43,Delivered,,2.0,DELV_378,5.3,52.0,False
ORDR_121126,CUST_1430,Burger Singh,Fast Food,Bangalore,518,2025-10-08 13:13:15,2025-10-08 14:04:15,Delivered,,3.0,DELV_222,4.7,51.0,False
ORDR_100474,CUST_3656,Corner House,Desserts,Chennai,481,2025-10-08 14:02:04,2025-10-08 14:50:04,Delivered,,3.0,DELV_102,5.6,48.0,False
ORDR_124460,CUST_1752,Sweet Truth,Desserts,Chennai,295,2025-10-08 14:21:26,2025-10-08 15:03:26,Delivered,,,DELV_194,3.0,42.0,False
ORDR_118059,CUST_2371,Saravana Bhavan,South Indian,Bangalore,246,2025-10-08 15:08:56,2025-10-08 15:52:56,Delivered,,2.0,DELV_205,3.7,44.0,False
ORDR_123865,CUST_1436,Saravana Bhavan,South Indian,Hyderabad,238,2025-10-08 15:40:06,2025-10-08 16:47:06,Delivered,,3.0,DELV_107,15.0,67.0,False
ORDR_110417,CUST_2762,Moti Mahal,North Indian,Delhi,343,2025-10-08 16:02:24,2025-10-08 16:37:24,Delivered,,,DELV_179,3.0,35.0,True
ORDR_101308,CUST_2762,Wok Express,Chinese,Delhi,347,2025-10-08 16:38:00,2025-10-08 17:16:00,Delivered,,,DELV_259,6.2,38.0,True
ORDR_120078,CUST_1577,Natural Ice Cream,Desserts,Bangalore,530,2025-10-08 17:19:38,2025-10-08 17:45:38,Delivered,,5.0,DELV_172,1.7,26.0,True
ORDR_116256,CUST_1577,Waffle Lust,Fast Food,Bangalore,248,2025-10-08 17:27:30,2025-10-08 18:11:30,Delivered,,4.0,DELV_261,4.6,44.0,False
ORDR_119813,CUST_1577,Tandoori Nights,North Indian,Bangalore,600,2025-10-08 17:51:39,2025-10-08 18:19:39,Delivered,,4.0,DELV_292,1.0,28.0,True
ORDR_113212,CUST_3996,The Belgian Waffle,Desserts,Delhi,591,2025-10-08 18:04:49,2025-10-08 18:38:49,Delivered,,4.0,DELV_365,4.2,34.0,True
ORDR_100807,CUST_3656,MTR,South Indian,Chennai,421,2025-10-08 18:31:23,2025-10-08 18:57:23,Delivered,,,DELV_138,2.0,26.0,True
ORDR_123489,CUST_3656,Idli Factory,South Indian,Chennai,598,2025-10-08 18:32:42,2025-10-08 19:06:42,Delivered,,,DELV_181,5.3,34.0,True
ORDR_107032,CUST_1577,Biryani Blues,Biryani,Bangalore,669,2025-10-08 19:06:05,2025-10-08 19:58:05,Delivered,,1.0,DELV_345,3.6,52.0,False
ORDR_113360,CUST_3278,Mehfil,Biryani,Hyderabad,432,2025-10-08 19:09:25,2025-10-08 19:46:25,Delivered,,2.0,DELV_216,6.4,37.0,True
ORDR_106286,CUST_3278,Biryani Blues,Biryani,Hyderabad,519,2025-10-08 19:13:17,2025-10-08 20:30:17,Delivered,,1.0,DELV_150,11.9,77.0,False
ORDR_114691,CUST_3656,MTR,South Indian,Chennai,487,2025-10-08 19:16:04,2025-10-08 20:10:04,Delivered,,,DELV_164,5.5,54.0,False
ORDR_110341,CUST_1577,Subway Corner,Fast Food,Bangalore,308,2025-10-08 19:25:11,2025-10-08 20:05:11,Delivered,,,DELV_292,1.0,40.0,True
ORDR_116850,CUST_2335,Paradise Biryani,Biryani,Bangalore,638,2025-10-08 19:34:30,2025-10-08 20:25:30,Delivered,,3.0,DELV_320,2.2,51.0,False
ORDR_102277,CUST_3278,Moti Mahal,North Indian,Hyderabad,473,2025-10-08 19:38:47,2025-10-08 20:21:47,Delivered,,4.0,DELV_150,3.2,43.0,False
ORDR_116097,CUST_3278,Paradise Biryani,Biryani,Hyderabad,341,2025-10-08 19:46:13,2025-10-08 20:47:13,Delivered,,,DELV_322,5.6,61.0,False
ORDR_118822,CUST_3278,Wok Express,Chinese,Hyderabad,405,2025-10-08 19:50:02,2025-10-08 20:21:02,Delivered,,3.0,DELV_326,1.5,31.0,True
ORDR_118572,CUST_1577,Sweet Truth,Desserts,Bangalore,500,2025-10-08 20:01:16,2025-10-08 21:19:16,Delivered,,3.0,DELV_371,8.6,78.0,False
ORDR_106218,CUST_2335,KFC,Fast Food,Bangalore,470,2025-10-08 20:06:55,,Cancelled,Restaurant rejected,,,1.3,,False
ORDR_113886,CUST_2934,Sagar Ratna,South Indian,Pune,500,2025-10-08 20:09:52,,Cancelled,Restaurant rejected,,,5.5,,False
ORDR_112958,CUST_1577,The Noodle Theory,Chinese,Bangalore,541,2025-10-08 20:30:24,2025-10-08 21:12:24,Delivered,,,DELV_395,2.3,42.0,False
ORDR_107531,CUST_1752,Sweet Truth,Desserts,Chennai,120,2025-10-08 20:35:56,2025-10-08 21:33:56,Delivered,,,DELV_103,6.9,58.0,False
ORDR_121311,CUST_3278,Waffle Lust,Fast Food,Hyderabad,377,2025-10-08 20:41:19,2025-10-08 21:38:19,Delivered,,,DELV_322,5.8,57.0,False
ORDR_103902,CUST_2335,Subway Corner,Fast Food,Bangalore,345,2025-10-08 20:42:53,2025-10-08 21:20:53,Delivered,,,DELV_392,1.7,38.0,True
ORDR_102688,CUST_1577,Sagar Ratna,South Indian,Bangalore,263,2025-10-08 20:52:22,2025-10-08 21:40:22,Delivered,,4.0,DELV_228,3.3,48.0,False
ORDR_121094,CUST_1577,Dakshin Delight,South Indian,Bangalore,396,2025-10-08 21:06:47,2025-10-08 21:42:47,Delivered,,4.0,DELV_147,1.2,36.0,True
ORDR_120589,CUST_3295,The Belgian Waffle,Desserts,Delhi,292,2025-10-08 21:09:40,2025-10-08 21:52:40,Delivered,,,DELV_120,1.1,43.0,False
ORDR_117477,CUST_1577,Pizza Hut,Fast Food,Bangalore,573,2025-10-08 21:12:04,,Cancelled,Delivery partner unavailable,,,3.8,,False
ORDR_101869,CUST_3278,Mainland China,Chinese,Hyderabad,520,2025-10-08 21:24:14,,Cancelled,Delivery partner unavailable,,,5.3,,False
ORDR_123207,CUST_4413,KFC,Fast Food,Pune,592,2025-10-08 21:31:56,2025-10-08 22:09:56,Delivered,,4.0,DELV_357,3.1,38.0,True
ORDR_108196,CUST_1415,Charminar Bites,Biryani,Bangalore,414,2025-10-08 21:43:15,2025-10-08 22:29:15,Delivered,,1.0,DELV_363,2.3,46.0,False
ORDR_114119,CUST_3278,Charminar Bites,Biryani,Hyderabad,498,2025-10-08 21:45:58,2025-10-08 22:28:58,Delivered,,4.0,DELV_123,4.0,43.0,False
ORDR_121668,CUST_1577,The Noodle Theory,Chinese,Bangalore,534,2025-10-08 21:46:02,2025-10-08 22:33:02,Delivered,,2.0,DELV_237,1.3,47.0,False
ORDR_110216,CUST_2335,Paradise Biryani,Biryani,Bangalore,573,2025-10-08 21:47:17,2025-10-08 22:40:17,Delivered,,,DELV_209,2.8,53.0,False
ORDR_122367,CUST_3996,Paradise Biryani,Biryani,Delhi,469,2025-10-08 22:12:32,2025-10-08 23:09:32,Delivered,,1.0,DELV_365,7.8,57.0,False
ORDR_106978,CUST_3278,Tandoori Nights,North Indian,Hyderabad,566,2025-10-08 22:15:42,2025-10-08 22:49:42,Delivered,,,DELV_326,2.2,34.0,True
ORDR_114462,CUST_3656,Subway Corner,Fast Food,Chennai,420,2025-10-08 22:38:44,2025-10-08 23:22:44,Delivered,,,DELV_256,1.9,44.0,False
ORDR_107102,CUST_3082,Tandoori Nights,North Indian,Hyderabad,518,2025-10-08 23:59:23,,Cancelled,Delivery partner unavailable,,,9.0,,False
ORDR_111119,CUST_2335,Biryani Blues,Biryani,Bangalore,558,2025-10-09 01:51:25,2025-10-09 02:40:25,Delivered,,5.0,DELV_134,10.8,49.0,False
ORDR_120084,CUST_1577,Saravana Bhavan,South Indian,Bangalore,502,2025-10-09 02:21:35,2025-10-09 03:12:35,Delivered,,1.0,DELV_122,8.8,51.0,False
ORDR_108612,CUST_3278,Paradise Biryani,Biryani,Hyderabad,492,2025-10-09 04:52:41,2025-10-09 05:32:41,Delivered,,,DELV_260,4.7,40.0,True
ORDR_113077,CUST_3278,Burger Singh,Fast Food,Hyderabad,549,2025-10-09 08:16:44,2025-10-09 08:41:44,Delivered,,4.0,DELV_218,1.1,25.0,True
ORDR_113770,CUST_3996,Pind Balluchi,North Indian,Delhi,306,2025-10-09 10:36:48,2025-10-09 11:15:48,Delivered,,3.0,DELV_180,3.4,39.0,True
